first_name,last_name,email,phone,age,city,country,order_date,product_id,quantity,unit_price
Ece,Erdem,ece.erdem4106@example.com,5660004106,54,Izmir,TR,2026-05-27,126,2,170.22
Burak,Kara,burak.kara4107[at]example.com,5670004107,55,Bursa,TR,2026-05-28,127,3,171.59
Derya,Veli,derya.veli4108@example.com,5680004108,56,KONYA,TR,2026-05-29,128,4,-12.00
Kerem,  OZ  ,kerem.oz4109@example.com,0569-000-4109,57,Antalya,TR,2026-05-30,129,5,174.33
Seda,Aydin,seda.aydin4110@example.com,+90 570 000 4110,58,Eskisehir,TR,2026-05-31,130,1,175.70
Yusuf,Yilmaz,yusuf.yilmaz4111@example.com,5710004111,59,Adana,TR,2026-06-01,131,2,177.07
Enes,yildiz,enes.yildiz4112@example.com,5720004112,60,Ankara,TR,2026-06-02,132,3,178.44
Ayse,Ak,ayse.ak4113@example.com,5730004113,61,Istanbul,Turkey,2026-06-03,133,4,179.81
  MEHMET  ,Can,mehmet.can4114@example.com,(574) 000-4114,62,  izmir ,TR,2026-06-04,134,5,181.18
Zeynep,Arslan,zeynep.arslan4115@example.com,+90 575 000 4115,63,Bursa,TR,2026-06-05,135,1,182.55
Ali,Kaya,ali.kaya4116@example.com,0576-000-4116,64,Konya,TR,2026-06-06,136,2,183.92
elif,Polat,elif.polat4117@example.com,5770004117,65,Antalya,TR,2026-06-07,137,3,185.29
Murat,Demir,murat.demir4118@example.com,,156,Eskisehir,TR,2026-06-08,138,4,186.66
Selin,Celik,selin.celik4119@example.com,5790004119,67,Adana,TR,2026-06-09,139,5,188.03
Can,Sahin,can.sahin4120@example.com,+90 580 000 4120,68,Ankara,TR,2026-06-10,140,1,189.40
Deniz,Koc,deniz.koc4121@example.com,5810004121,69,ISTANBUL,TR,2026-06-11,141,2,190.77
Ece,Erdem,ece.erdem4122@example.com,5820004122,70,Izmir,Turkey,2026-06-12,142,3,192.14
Burak,Kara,,0583-000-4123,71,,TR,2026-06-13,143,4,193.51
Derya,Veli,derya.veli4124@example.com,5840004124,72,Konya,TR,2026-06-14,144,5,194.88
Kerem,Oz,kerem.oz4125@example.com,+90 585 000 4125,18,Antalya,TR,2026-06-15,145,1,196.25
Seda,  AYDIN  ,seda.aydin4126@example.com,5860004126,19,Eskisehir,TR,2026-06-16,146,2,197.62
Yusuf,Yilmaz,yusuf.yilmaz4127@example.com,5870004127,20,Adana,TR,2026-06-17,147,3,198.99
Enes,Yildiz,enes.yildiz4128@example.com,abc-phone,21,Ankara,TR,2026-06-18,148,4,200.36
Ayse,Ak,ayse.ak4129@example.com,5890004129,22,Istanbul,TR,2026-06-19,149,5,201.73
Mehmet,Can,mehmet.can4130@example.com,+90 590 000 4130,23,Izmir,TR,20.06.2026,150,1,203.10
  ZEYNEP  ,Arslan,zeynep.arslan4131@example.com,5910004131,24,  bursa ,Turkey,2026-06-21,151,2,204.47
Ali,Kaya,ali.kaya4132@example.com,5920004132,25,Konya,TR,2026-06-22,152,3,205.84
Elif,Polat,elif.polat4133@example.com,5930004133,26,Antalya,TR,2026-06-23,153,4,207.21
Murat,Demir,murat.demir4134@,5940004134,27,ESKISEHIR,TR,2026-06-24,154,5,208.58
Selin,celik,selin.celik4135@example.com,+90 595 000 4135,28,Adana,TR,2026-06-25,155,1,209.95
Can,Sahin,can.sahin4136@example.com,(596) 000-4136,29,Ankara,TR,26/06/2026,156,2,211.32
Deniz,Koc,deniz.koc4137@example.com,0597-000-4137,30,Istanbul,TR,2026-06-27,157,3,212.69
Ece,Erdem,ece.erdem4138@example.com,5980004138,31,Izmir,TR,2026-06-28,158,4,214.06
Burak,Kara,burak.kara4139@example.com,5990004139,32,Bursa,TR,2026-06-29,159,5,215.43
derya,Veli,derya.veli4140@example.com,+90 510 000 4140,33,Konya,Turkey,2026-01-01,100,1,216.80
Kerem,Oz,KEREM.OZ4141@EXAMPLE.COM,5110004141,34,Antalya,TR,2026-01-02,101,2,218.17
Seda,Aydin,seda.aydin4142@example.com,5120004142,35,,TR,2026-01-03,102,3,219.54
Yusuf,  YILMAZ  ,yusuf.yilmaz4143@example.com,5130004143,36,Adana,TR,2026-01-04,103,4,220.91
Enes,Yildiz,enes.yildiz4144[at]example.com,0514-000-4144,37,Ankara,TR,2026-01-05,104,5,222.28
Ayse,Ak,ayse.ak4145@example.com,+90 515 000 4145,38,Istanbul,TR,2026-01-06,105,1,223.65
Mehmet,Can,mehmet.can4146@example.com,5160004146,39,Izmir,TR,2026-01-07,106,2,225.02
Zeynep,Arslan,zeynep.arslan4147@example.com,,40,BURSA,TR,2026-01-08,107,3,226.39
  ALI  ,Kaya,ali.kaya4148@example.com,5180004148,41,  konya ,TR,2026-01-09,108,4,227.76
Elif,Polat,elif.polat4149@example.com,5190004149,42,Antalya,Turkey,2026-01-10,109,5,229.13
Murat,Demir,murat.demir4150@example.com,+90 520 000 4150,yas,Eskisehir,TR,2026-01-11,110,1,230.50
Selin,Celik,selin.celik4151@example.com,0521-000-4151,44,Adana,TR,2026-01-12,111,2,231.87
Can,Sahin,can.sahin4152@example.com,5220004152,45,Ankara,TR,2026-01-13,112,3,233.24
Deniz,Koc,deniz.koc4153@example.com,5230004153,46,Istanbul,TR,2026-01-14,113,4,234.61
Ece,Erdem,,5240004154,-4,Izmir,TR,2026-01-15,114,5,235.98
Burak,Kara,burak.kara4155@example.com,+90 525 000 4155,48,Bursa,TR,2026-01-16,115,1,237.35
Derya,Veli,derya.veli4156@example.com,5260004156,49,Konya,TR,2026-01-17,116,2,238.72
Kerem,Oz,kerem.oz4157@example.com,5270004157,50,Antalya,TR,2026-01-18,117,3,240.09
Seda,aydin,seda.aydin4158@example.com,0528-000-4158,51,Eskisehir,Turkey,2026-01-19,118,4,241.46
Yusuf,Yilmaz,yusuf.yilmaz4159@example.com,5290004159,52,Adana,TR,2026-01-20,119,5,242.83
Enes,  YILDIZ  ,enes.yildiz4160@example.com,+90 530 000 4160,53,ANKARA,TR,2026-01-21,120,1,244.20
Ayse,Ak,ayse.ak4161@example.com,5310004161,54,,TR,2026-01-22,121,2,245.57
Mehmet,Can,mehmet.can4162@example.com,5320004162,55,Izmir,TR,2026-01-23,122,3,246.94
zeynep,Arslan,zeynep.arslan4163@example.com,5330004163,56,Bursa,TR,2026-01-24,123,4,248.31
Ali,Kaya,ali.kaya4164@example.com,5340004164,57,Konya,TR,2026-01-25,124,5,249.68
  ELIF  ,Polat,elif.polat4165@example.com,+90 535 000 4165,58,  antalya ,TR,2026-01-26,125,1,251.05
Murat,Demir,murat.demir4166@example.com,5360004166,59,Eskisehir,TR,2026-01-27,126,2,252.42
Selin,Celik,selin.celik4167@example.com,5370004167,60,Adana,Turkey,2026-01-28,127,3,253.79
Can,Sahin,can.sahin4168@example.com,5380004168,61,Ankara,TR,2026-01-29,128,4,255.16
Deniz,Koc,deniz.koc4169@example.com,(539) 000-4169,62,Istanbul,TR,2026-01-30,129,5,256.53
Ece,Erdem,ece.erdem4170@example.com,+90 540 000 4170,63,Izmir,TR,2026-01-31,130,1,257.90
Burak,Kara,burak.kara4171@example.com,abc-phone,64,Bursa,TR,2026-02-01,131,0,259.27
Derya,Veli,derya.veli4172@example.com,0542-000-4172,65,Konya,TR,2026-02-02,132,3,260.64
Kerem,Oz,kerem.oz4173@example.com,5430004173,66,ANTALYA,TR,2026-02-03,133,4,262.01
Seda,Aydin,seda.aydin4174@example.com,5440004174,67,Eskisehir,TR,2026-02-04,134,5,263.38
Yusuf,Yilmaz,yusuf.yilmaz4175@example.com,+90 545 000 4175,68,Adana,TR,2026-02-05,135,1,264.75
Enes,Yildiz,enes.yildiz4176@example.com,,69,Ankara,Turkey,2026-02-06,136,2,266.12
Ayse,  AK  ,ayse.ak4177@example.com,5470004177,70,Istanbul,TR,2026-02-07,137,3,267.49
Mehmet,Can,mehmet.can4178@example.com,5480004178,71,Izmir,TR,2026-02-08,138,4,268.86
Zeynep,Arslan,zeynep.arslan4179@example.com,0549-000-4179,72,Bursa,TR,2026-02-09,139,5,270.23
Ali,Kaya,ali.kaya4180@example.com,+90 550 000 4180,18,,TR,2026-02-10,140,1,271.60
Elif,polat,elif.polat4181[at]example.com,5510004181,19,Antalya,TR,2026-02-11,141,2,272.97
  MURAT  ,Demir,MURAT.DEMIR4182@EXAMPLE.COM,5520004182,20,  eskisehir ,TR,2026-02-12,142,3,274.34
Selin,Celik,selin.celik4183@example.com,5530004183,21,Adana,TR,13/02/2026,143,4,275.71
Can,Sahin,can.sahin4184@example.com,5540004184,22,Ankara,TR,2026-02-14,144,5,277.08
Deniz,Koc,,+90 555 000 4185,23,Istanbul,Turkey,2026-02-15,145,1,278.45
ece,Erdem,ece.erdem4186@example.com,0556-000-4186,24,IZMIR,TR,2026-02-16,146,2,279.82
Burak,Kara,burak.kara4187@,5570004187,25,Bursa,TR,2026-02-17,147,3,-12.00
Derya,Veli,derya.veli4188@example.com,5580004188,26,Konya,TR,2026-02-18,148,4,282.56
Kerem,Oz,kerem.oz4189@example.com,5590004189,156,Antalya,TR,19.02.2026,149,5,283.93
Seda,Aydin,seda.aydin4190@example.com,+90 560 000 4190,28,Eskisehir,TR,2026-02-20,150,1,285.30
Yusuf,Yilmaz,yusuf.yilmaz4191@example.com,(561) 000-4191,29,Adana,TR,2026-02-21,151,2,286.67
Enes,Yildiz,enes.yildiz4192@example.com,5620004192,30,Ankara,TR,2026-02-22,152,3,288.04
Ayse,Ak,ayse.ak4193@example.com,0563-000-4193,31,Istanbul,TR,2026-02-23,153,4,289.41
Mehmet,  CAN  ,mehmet.can4194@example.com,5640004194,32,Izmir,Turkey,2026-02-24,154,5,290.78
Zeynep,Arslan,zeynep.arslan4195@example.com,+90 565 000 4195,33,Bursa,TR,2026-02-25,155,1,292.15
Ali,Kaya,ali.kaya4196@example.com,5660004196,34,Konya,TR,2026-02-26,156,2,293.52
Elif,Polat,elif.polat4197@example.com,5670004197,35,Antalya,TR,2026-02-27,157,3,294.89
Murat,Demir,murat.demir4198@example.com,5680004198,36,Eskisehir,TR,2026-02-28,158,4,296.26
  SELIN  ,Celik,selin.celik4199@example.com,5690004199,37,,TR,2026-03-01,159,5,297.63
Can,Sahin,can.sahin4200@example.com,+90 570 000 4200,38,Ankara,TR,2026-03-02,100,1,25.00
Deniz,Koc,deniz.koc4201@example.com,5710004201,39,Istanbul,TR,2026-03-03,101,2,26.37
Ece,Erdem,ece.erdem4202@example.com,(572) 000-4202,40,Izmir,TR,2026-03-04,102,3,27.74
Burak,Kara,burak.kara4203@example.com,5730004203,41,Bursa,Turkey,2026-03-05,103,4,29.11
Derya,veli,derya.veli4204@example.com,5740004204,42,Konya,TR,2026-03-06,104,5,30.48
Kerem,Oz,kerem.oz4205@example.com,,43,Antalya,TR,2026-03-07,105,1,31.85
Seda,Aydin,seda.aydin4206@example.com,5760004206,44,Eskisehir,TR,2026-03-08,106,2,33.22
Yusuf,Yilmaz,yusuf.yilmaz4207@example.com,0577-000-4207,45,Adana,TR,2026-03-09,107,3,34.59
Enes,Yildiz,enes.yildiz4208@example.com,5780004208,46,Ankara,TR,2026-03-10,108,4,35.96
ayse,Ak,ayse.ak4209@example.com,5790004209,47,Istanbul,TR,2026-03-11,109,5,37.33
Mehmet,Can,mehmet.can4210@example.com,+90 580 000 4210,48,Izmir,TR,2026-03-12,110,1,38.70
Zeynep,  ARSLAN  ,zeynep.arslan4211@example.com,5810004211,49,Bursa,TR,2026-03-13,111,2,40.07
Ali,Kaya,ali.kaya4212@example.com,5820004212,50,KONYA,Turkey,2026-03-14,112,3,41.44
Elif,Polat,elif.polat4213@example.com,(583) 000-4213,51,Antalya,TR,2026-03-15,113,4,42.81
Murat,Demir,murat.demir4214@example.com,abc-phone,52,Eskisehir,TR,2026-03-16,114,5,44.18
Selin,Celik,selin.celik4215@example.com,+90 585 000 4215,53,Adana,TR,2026-03-17,115,1,45.55
  CAN  ,Sahin,,5860004216,54,  ankara ,TR,2026-03-18,116,2,46.92
Deniz,Koc,deniz.koc4217@example.com,5870004217,55,Istanbul,TR,2026-03-19,117,3,48.29
Ece,Erdem,ece.erdem4218[at]example.com,5880004218,56,,TR,2026-03-20,118,4,49.66
Burak,Kara,burak.kara4219@example.com,5890004219,57,Bursa,TR,2026-03-21,119,5,51.03
Derya,Veli,derya.veli4220@example.com,+90 590 000 4220,58,Konya,TR,2026-03-22,120,1,52.40
Kerem,Oz,kerem.oz4221@example.com,0591-000-4221,-4,Antalya,Turkey,2026-03-23,121,2,53.77
Seda,Aydin,seda.aydin4222@example.com,5920004222,60,Eskisehir,TR,2026-03-24,122,3,55.14
Yusuf,Yilmaz,YUSUF.YILMAZ4223@EXAMPLE.COM,5930004223,61,Adana,TR,2026-03-25,123,4,56.51
Enes,Yildiz,enes.yildiz4224@example.com,(594) 000-4224,62,Ankara,TR,2026-03-26,124,5,57.88
Ayse,Ak,ayse.ak4225@example.com,+90 595 000 4225,63,ISTANBUL,TR,2026-03-27,125,1,59.25
Mehmet,Can,mehmet.can4226@example.com,5960004226,64,Izmir,TR,2026-03-28,126,2,60.62
Zeynep,arslan,zeynep.arslan4227@example.com,5970004227,65,Bursa,TR,2026-03-29,127,3,61.99
Ali,  KAYA  ,ali.kaya4228@example.com,0598-000-4228,66,Konya,TR,2026-03-30,128,4,63.36
Elif,Polat,elif.polat4229@example.com,5990004229,67,Antalya,TR,2026-03-31,129,5,64.73
Murat,Demir,murat.demir4230@example.com,+90 510 000 4230,68,Eskisehir,Turkey,01/04/2026,130,1,66.10
Selin,Celik,selin.celik4231@example.com,5110004231,69,Adana,TR,2026-04-02,131,2,67.47
can,Sahin,can.sahin4232@example.com,5120004232,70,Ankara,TR,2026-04-03,132,3,68.84
  DENIZ  ,Koc,deniz.koc4233@example.com,5130004233,yas,  istanbul ,TR,2026-04-04,133,4,70.21
Ece,Erdem,ece.erdem4234@example.com,,72,Izmir,TR,2026-04-05,134,5,71.58
Burak,Kara,burak.kara4235@example.com,+90 515 000 4235,18,Bursa,TR,2026-04-06,135,1,72.95
Derya,Veli,derya.veli4236@example.com,5160004236,19,Konya,TR,2026-04-07,136,2,74.32
Kerem,Oz,kerem.oz4237@example.com,5170004237,20,,TR,2026-04-08,137,3,75.69
Seda,Aydin,seda.aydin4238@example.com,5180004238,21,ESKISEHIR,TR,2026-04-09,138,4,77.06
Yusuf,Yilmaz,yusuf.yilmaz4239@example.com,5190004239,22,Adana,Turkey,2026-04-10,139,5,78.43
Enes,Yildiz,enes.yildiz4240@,+90 520 000 4240,23,Ankara,TR,2026-04-11,140,1,79.80
Ayse,Ak,ayse.ak4241@example.com,5210004241,24,Istanbul,TR,2026-04-12,141,2,81.17
Mehmet,Can,mehmet.can4242@example.com,0522-000-4242,25,Izmir,TR,2026-04-13,142,3,82.54
Zeynep,Arslan,zeynep.arslan4243@example.com,5230004243,26,Bursa,TR,2026-04-14,143,4,83.91
Ali,Kaya,ali.kaya4244@example.com,5240004244,27,Konya,TR,2026-04-15,144,5,85.28
Elif,  POLAT  ,elif.polat4245@example.com,+90 525 000 4245,28,Antalya,TR,2026-04-16,145,1,86.65
Murat,Demir,murat.demir4246@example.com,(526) 000-4246,29,Eskisehir,TR,2026-04-17,146,2,88.02
Selin,Celik,,5270004247,30,Adana,TR,2026-04-18,147,3,89.39
Can,Sahin,can.sahin4248@example.com,5280004248,31,Ankara,Turkey,19.04.2026,148,4,90.76
Deniz,Koc,deniz.koc4249@example.com,0529-000-4249,32,Istanbul,TR,2026-04-20,149,5,92.13
 SEDA ,aydin,seda.aydin4126@example.com,5860004126,19,Eskisehir,TR,2026-06-16,146,2,197.62
Burak,Kara,burak.kara4251@example.com,5310004251,34,BURSA,TR,2026-04-22,151,2,94.87
Derya,Veli,derya.veli4252@example.com,5320004252,35,Konya,TR,2026-04-23,152,3,96.24
Kerem,Oz,kerem.oz4253@example.com,5330004253,36,Antalya,TR,2026-04-24,153,4,97.61
Seda,Aydin,seda.aydin4254@example.com,5340004254,37,Eskisehir,TR,2026-04-25,154,5,98.98
yusuf,Yilmaz,yusuf.yilmaz4255[at]example.com,+90 535 000 4255,38,Adana,TR,2026-04-26,155,1,100.35
Enes,Yildiz,enes.yildiz4256@example.com,0536-000-4256,39,,TR,2026-04-27,156,2,101.72
Ayse,Ak,ayse.ak4257@example.com,abc-phone,40,Istanbul,Turkey,2026-04-28,157,3,103.09
Mehmet,Can,mehmet.can4258@example.com,5380004258,41,Izmir,TR,2026-04-29,158,4,104.46
Zeynep,Arslan,zeynep.arslan4259@example.com,5390004259,42,Bursa,TR,2026-04-30,159,5,105.83
Ali,Kaya,ali.kaya4260@example.com,+90 540 000 4260,156,Konya,TR,2026-05-01,100,1,107.20
Elif,Polat,elif.polat4261@example.com,5410004261,44,Antalya,TR,2026-05-02,101,2,108.57
Murat,  DEMIR  ,murat.demir4262@example.com,5420004262,45,Eskisehir,TR,2026-05-03,102,3,109.94
Selin,Celik,selin.celik4263@example.com,,46,Adana,TR,2026-05-04,103,4,111.31
Can,Sahin,CAN.SAHIN4264@EXAMPLE.COM,5440004264,47,ANKARA,TR,2026-05-05,104,5,112.68
Deniz,Koc,deniz.koc4265@example.com,+90 545 000 4265,48,Istanbul,TR,2026-05-06,105,1,114.05
Ece,Erdem,ece.erdem4266@example.com,5460004266,49,Izmir,Turkey,2026-05-07,106,2,-12.00
  BURAK  ,Kara,burak.kara4267@example.com,5470004267,50,  bursa ,TR,2026-05-08,107,3,116.79
Derya,Veli,derya.veli4268@example.com,(548) 000-4268,51,Konya,TR,2026-05-09,108,0,118.16
Kerem,Oz,kerem.oz4269@example.com,5490004269,52,Antalya,TR,2026-05-10,109,5,119.53
Seda,Aydin,seda.aydin4270@example.com,+90 550 000 4270,53,Eskisehir,TR,2026-05-11,110,1,120.90
Yusuf,Yilmaz,yusuf.yilmaz4271@example.com,5510004271,54,Adana,TR,2026-05-12,111,2,122.27
Enes,Yildiz,enes.yildiz4272@example.com,5520004272,55,Ankara,TR,2026/31/05,112,3,123.64
Ayse,ak,ayse.ak4273@example.com,5530004273,56,Istanbul,TR,2026-05-14,113,4,125.01
Mehmet,Can,mehmet.can4274@example.com,5540004274,57,Izmir,TR,2026-05-15,114,5,126.38
Zeynep,Arslan,zeynep.arslan4275@example.com,+90 555 000 4275,58,,Turkey,2026-05-16,115,1,127.75
Ali,Kaya,ali.kaya4276@example.com,5560004276,59,Konya,TR,2026-05-17,116,2,129.12
Elif,Polat,elif.polat4277@example.com,0557-000-4277,60,ANTALYA,TR,18/05/2026,117,3,130.49
murat,Demir,,5580004278,61,Eskisehir,TR,2026-05-19,118,4,131.86
Selin,  CELIK  ,selin.celik4279@example.com,(559) 000-4279,62,Adana,TR,2026-05-20,119,5,133.23
Can,Sahin,can.sahin4280@example.com,+90 560 000 4280,63,Ankara,TR,2026-05-21,120,1,134.60
Deniz,Koc,deniz.koc4281@example.com,5610004281,64,Istanbul,TR,2026-05-22,121,2,135.97
Ece,Erdem,ece.erdem4282@example.com,5620004282,65,Izmir,TR,2026-05-23,122,3,137.34
Burak,Kara,burak.kara4283@example.com,5630004283,66,Bursa,TR,2026-05-24,123,4,138.71
  DERYA  ,Veli,derya.veli4284@example.com,0564-000-4284,67,  konya ,Turkey,2026-05-25,124,5,140.08
Kerem,Oz,kerem.oz4285@example.com,+90 565 000 4285,68,Antalya,TR,2026-05-26,125,1,141.45
Seda,Aydin,seda.aydin4286@example.com,5660004286,69,Eskisehir,TR,2026-05-27,126,2,142.82
Yusuf,Yilmaz,yusuf.yilmaz4287@example.com,5670004287,70,Adana,TR,2026-05-28,127,3,144.19
Enes,Yildiz,enes.yildiz4288@example.com,5680004288,-4,Ankara,TR,2026-05-29,128,4,145.56
Ayse,Ak,ayse.ak4289@example.com,5690004289,72,Istanbul,TR,2026-05-30,129,5,146.93
Mehmet,Can,mehmet.can4290@example.com,+90 570 000 4290,18,IZMIR,TR,2026-05-31,130,1,148.30
Zeynep,Arslan,zeynep.arslan4291@example.com,0571-000-4291,19,Bursa,TR,2026-06-01,131,2,149.67
Ali,Kaya,ali.kaya4292[at]example.com,,20,Konya,TR,2026-06-02,132,3,151.04
Elif,Polat,elif.polat4293@,5730004293,21,Antalya,Turkey,2026-06-03,133,4,152.41
Murat,Demir,murat.demir4294@example.com,5740004294,22,,TR,2026-06-04,134,5,153.78
Selin,Celik,selin.celik4295@example.com,+90 575 000 4295,23,Adana,TR,2026-06-05,135,1,155.15
Can,  SAHIN  ,can.sahin4296@example.com,5760004296,24,Ankara,TR,2026-06-06,136,2,156.52
Deniz,Koc,deniz.koc4297@example.com,5770004297,25,Istanbul,TR,2026-06-07,137,3,157.89
Ece,Erdem,ece.erdem4298@example.com,0578-000-4298,26,Izmir,TR,2026-06-08,138,4,159.26
Burak,Kara,burak.kara4299@example.com,5790004299,27,Bursa,TR,2026-06-09,139,5,160.63
Derya,Veli,derya.veli4300@example.com,abc-phone,28,Konya,TR,2026-06-10,140,1,162.00
  KEREM  ,Oz,kerem.oz4301@example.com,(581) 000-4301,29,  antalya ,TR,2026-06-11,141,2,163.37
Seda,Aydin,seda.aydin4302@example.com,5820004302,30,Eskisehir,Turkey,2026-06-12,142,3,164.74
Yusuf,Yilmaz,yusuf.yilmaz4303@example.com,5830004303,31,ADANA,TR,2026-06-13,143,4,166.11
Enes,Yildiz,enes.yildiz4304@example.com,5840004304,32,Ankara,TR,2026-06-14,144,5,167.48
Ayse,Ak,AYSE.AK4305@EXAMPLE.COM,+90 585 000 4305,33,Istanbul,TR,2026-06-15,145,1,168.85
Mehmet,Can,mehmet.can4306@example.com,5860004306,34,Izmir,TR,2026-06-16,146,2,170.22
Zeynep,Arslan,zeynep.arslan4307@example.com,5870004307,35,Bursa,TR,17.06.2026,147,3,171.59
Ali,Kaya,ali.kaya4308@example.com,5880004308,36,Konya,TR,2026-06-18,148,4,172.96
Elif,Polat,,5890004309,37,Antalya,TR,2026-06-19,149,5,174.33
Murat,Demir,murat.demir4310@example.com,+90 590 000 4310,38,Eskisehir,TR,2026-06-20,150,1,175.70
Selin,Celik,selin.celik4311@example.com,5910004311,39,Adana,Turkey,2026-06-21,151,2,177.07
Can,Sahin,can.sahin4312@example.com,0592-000-4312,40,Ankara,TR,2026-06-22,152,3,178.44
Deniz,  KOC  ,deniz.koc4313@example.com,5930004313,41,,TR,2026-06-23,153,4,179.81
Ece,Erdem,ece.erdem4314@example.com,5940004314,42,Izmir,TR,2026-06-24,154,5,181.18
Burak,Kara,burak.kara4315@example.com,+90 595 000 4315,43,Bursa,TR,2026-06-25,155,1,182.55
Derya,Veli,derya.veli4316@example.com,5960004316,yas,KONYA,TR,2026-06-26,156,2,183.92
Kerem,Oz,kerem.oz4317@example.com,5970004317,45,Antalya,TR,2026-06-27,157,3,185.29
  SEDA  ,Aydin,seda.aydin4318@example.com,5980004318,46,  eskisehir ,TR,2026-06-28,158,4,186.66
Yusuf,yilmaz,yusuf.yilmaz4319@example.com,0599-000-4319,47,Adana,TR,2026-06-29,159,5,188.03
Enes,Yildiz,enes.yildiz4320@example.com,+90 510 000 4320,48,Ankara,Turkey,2026-01-01,100,1,189.40
Ayse,Ak,ayse.ak4321@example.com,,49,Istanbul,TR,2026-01-02,101,2,190.77
Mehmet,Can,mehmet.can4322@example.com,5120004322,50,Izmir,TR,2026-01-03,102,3,192.14
Zeynep,Arslan,zeynep.arslan4323@example.com,(513) 000-4323,51,Bursa,TR,2026-01-04,103,4,193.51
ali,Kaya,ali.kaya4324@example.com,5140004324,52,Konya,TR,05/01/2026,104,5,194.88
Elif,Polat,elif.polat4325@example.com,+90 515 000 4325,53,Antalya,TR,2026-01-06,105,1,196.25
Murat,Demir,murat.demir4326@example.com,0516-000-4326,54,Eskisehir,TR,2026-01-07,106,2,197.62
Selin,Celik,selin.celik4327@example.com,5170004327,55,Adana,TR,2026-01-08,107,3,198.99
Can,Sahin,can.sahin4328@example.com,5180004328,56,Ankara,TR,2026-01-09,108,4,200.36
Deniz,Koc,deniz.koc4329[at]example.com,5190004329,57,ISTANBUL,Turkey,2026-01-10,109,5,201.73
Ece,  ERDEM  ,ece.erdem4330@example.com,+90 520 000 4330,58,Izmir,TR,2026-01-11,110,1,203.10
Burak,Kara,burak.kara4331@example.com,5210004331,156,Bursa,TR,2026-01-12,111,2,204.47
Derya,Veli,derya.veli4332@example.com,5220004332,60,,TR,2026-01-13,112,3,205.84
Kerem,Oz,kerem.oz4333@example.com,0523-000-4333,61,Antalya,TR,2026-01-14,113,4,207.21
Seda,Aydin,seda.aydin4334@example.com,(524) 000-4334,62,Eskisehir,TR,2026-01-15,114,5,208.58
  YUSUF  ,Yilmaz,yusuf.yilmaz4335@example.com,+90 525 000 4335,63,  adana ,TR,2026-01-16,115,1,209.95
Enes,Yildiz,enes.yildiz4336@example.com,5260004336,64,Ankara,TR,2026-01-17,116,2,211.32
Ayse,Ak,ayse.ak4337@example.com,5270004337,65,Istanbul,TR,2026-01-18,117,3,212.69
Mehmet,Can,mehmet.can4338@example.com,5280004338,66,Izmir,Turkey,2026-01-19,118,4,214.06
Zeynep,Arslan,zeynep.arslan4339@example.com,5290004339,67,Bursa,TR,2026-01-20,119,5,215.43
Ali,Kaya,,+90 530 000 4340,68,Konya,TR,2026-01-21,120,1,216.80
Elif,Polat,elif.polat4341@example.com,5310004341,69,Antalya,TR,2026-01-22,121,2,218.17
Murat,demir,murat.demir4342@example.com,5320004342,70,ESKISEHIR,TR,2026-01-23,122,3,219.54
Selin,Celik,selin.celik4343@example.com,abc-phone,71,Adana,TR,2026-01-24,123,4,220.91
Can,Sahin,can.sahin4344@example.com,5340004344,72,Ankara,TR,2026-01-25,124,5,222.28
Deniz,Koc,deniz.koc4345@example.com,+90 535 000 4345,18,Istanbul,TR,2026-01-26,125,1,-12.00
Ece,Erdem,ECE.ERDEM4346@EXAMPLE.COM,5360004346,19,Izmir,TR,2026-01-27,126,2,225.02
burak,  KARA  ,burak.kara4347@example.com,0537-000-4347,20,Bursa,Turkey,2026-01-28,127,3,226.39
Derya,Veli,derya.veli4348@example.com,5380004348,21,Konya,TR,2026-01-29,128,4,227.76
Kerem,Oz,kerem.oz4349@example.com,5390004349,22,Antalya,TR,2026-01-30,129,5,229.13
Seda,Aydin,seda.aydin4350@example.com,,23,Eskisehir,TR,2026-01-31,130,1,230.50
Yusuf,Yilmaz,yusuf.yilmaz4351@example.com,5410004351,24,,TR,2026-02-01,131,2,231.87
  ENES  ,Yildiz,enes.yildiz4352@example.com,5420004352,25,  ankara ,TR,2026-02-02,132,3,233.24
Ayse,Ak,ayse.ak4353@example.com,5430004353,26,Istanbul,TR,2026-02-03,133,4,234.61
Mehmet,Can,mehmet.can4354@example.com,0544-000-4354,27,Izmir,TR,2026-02-04,134,5,235.98
Zeynep,Arslan,zeynep.arslan4355@example.com,+90 545 000 4355,-4,BURSA,TR,2026-02-05,135,1,237.35
Ali,Kaya,ali.kaya4356@example.com,(546) 000-4356,29,Konya,Turkey,2026-02-06,136,2,238.72
Elif,Polat,elif.polat4357@example.com,5470004357,30,Antalya,TR,2026-02-07,137,3,240.09
Murat,Demir,murat.demir4358@example.com,5480004358,31,Eskisehir,TR,2026-02-08,138,4,241.46
Selin,Celik,selin.celik4359@example.com,5490004359,32,Adana,TR,2026-02-09,139,5,242.83
Can,Sahin,can.sahin4360@example.com,+90 550 000 4360,33,Ankara,TR,2026-02-10,140,1,244.20
Deniz,Koc,deniz.koc4361@example.com,0551-000-4361,34,Istanbul,TR,2026/31/05,141,2,245.57
Ece,Erdem,ece.erdem4362@example.com,5520004362,35,Izmir,TR,2026-02-12,142,3,246.94
Burak,Kara,burak.kara4363@example.com,5530004363,36,Bursa,TR,2026-02-13,143,4,248.31
